context_id,id,context,claim,evidence_text,response_label,pronoun_info,referent_info
fdt__218___2,fdt__218___2--0,"[""Elvis is such an icon in the music world."", ""Is that so? I know he was an actor as well as a singer and musician."", ""He resembles confidence in many ways"", ""Cool. He's also considered one of the most important cultural figures of the 20th century."", ""I agree with you, and his legacy will always be here.""]","It will.  H was a pioner of rockabilly, an uptempo, backbeat-driven fusion of country music and rhythm and blues.  Where would the music world be without his influence?","Accompanied by guitarist Scotty Moore and bassist Bill Black, Presley was a pioneer of rockabilly, an uptempo, backbeat-driven fusion of country music and rhythm and blues.",HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""his legacy"", ""span"": [4, 22, 32]}]}"
fdt__223___0,fdt__223___0--0,"[""Field marshal is the highest military rank""]","Yeah! Had it ever been attained?  Military ranks are a system of hierarchical relationships in armed forces, police, intelligence agencies or other institutions","Military ranks are a system of hierarchical relationships in armed forces, police, intelligence agencies or other institutions organized along military lines.",HALLUCINATION,"{""surface"": ""it"", ""span"": [10, 12]}","{""mentions"": [{""surface"": ""Field marshal"", ""span"": [0, 0, 13]}]}"
fdt__226___2,fdt__226___2--0,"[""I love american football, it is so great!"", ""I see, so you like gridiron football, as it is called that as well."", ""Yeah I mean it should just be called football though, its funny the rest of the world call football soccer"", ""It doe kind of make sense on being called gridiron since it has goalposts for both ends of the field."", ""Yeah but in america we do what we want, its like living in Ancient Rome. We get to call our American sports what we want and every one has to accept it.""]",That must be nice haha. It involves two teams and a rectangular field.,"American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",HALLUCINATION,"{""surface"": ""It"", ""span"": [24, 26]}","{""mentions"": [{""surface"": ""american football"", ""span"": [0, 7, 24]}, {""surface"": ""gridiron football"", ""span"": [1, 19, 36]}, {""surface"": ""football"", ""span"": [2, 37, 45]}, {""surface"": ""gridiron"", ""span"": [3, 42, 50]}]}"
fdt__230___2,fdt__230___2--0,"[""I am a professional bowler, I love the sport."", ""So, what do you love about rolling a bowling ball towards the target ?"", ""I love everything about it, I play it everyday"", ""Wow! To achieve a score of 300 it means that you have 12 strikes in a row. Have you ever achieved this score?"", ""Only a couple of times.  What's even hard is making a 7-10 split.""]",The 7-10 split is one of the ''goal posts'' where you are left with the most left and right pin in the back row! Is it even possible?,"One of the most infamous of splits is the 7–10 split, often called ''goal posts'' or ''bedposts'', where the bowler is left with the leftmost and the rightmost pin in the back row (the ''number 7'' and ''number 10'') to knock down with a single ball to achieve a spare.",HALLUCINATION,"{""surface"": ""it"", ""span"": [116, 118]}","{""mentions"": [{""surface"": ""a 7-10 split"", ""span"": [4, 52, 64]}]}"
fdt__234___1,fdt__234___1--0,"[""I used to like American Football a lot"", ""Oh, yeah? You don't watch the offense try to advance the oval-shaped ball while the defense tries to stop them?"", ""I think I just liked it because my uncle did, we were 4 yrs apart and like brother and sister, we watched together""]",I loved it when my team went to the spread offense.   The no huddle approach is so exciting,Many spread offenses also employ a no-huddle approach.,HALLUCINATION,"{""surface"": ""it"", ""span"": [8, 10]}","{""mentions"": [{""surface"": ""American Football"", ""span"": [0, 15, 32]}]}"
fdt__236___3,fdt__236___3--0,"[""Do you like to go skiing? Ive never really been into it. I live in fl so that doesnt help much, but ive tried it a couple times up north"", ""I am a bot so I couldn't like that, so let me just tell you some facts I know about skiing. Did you know that early skiers actually used one long pole?"", ""how do they keep their balance with only one pole?"", ""I also don't know, what I know is that using two poles dates back to 1741"", ""wow! skiing has been around that long? I guess they needed to find something to do back then, huh?"", ""I am not sure when skiing started, I am sure that skiing can be a recreational activity but a means of transport as well"", ""yes, it would be faster then walking and horses""]","I think it became more of a recreational activity in the middle 1800s. And of course, ski resorts were soon built for that market.","Originally purely utilitarian, starting in the mid-1800s skiing became a popular recreational activity and sport, becoming practiced in snow-covered regions worldwide, and providing a market for the development of ski resorts and their related communities.",HALLUCINATION,"{""surface"": ""it"", ""span"": [8, 10]}","{""mentions"": [{""surface"": ""skiing"", ""span"": [0, 18, 24]}, {""surface"": ""skiing"", ""span"": [1, 84, 90]}, {""surface"": ""skiing"", ""span"": [4, 5, 11]}, {""surface"": ""skiing"", ""span"": [5, 19, 25]}, {""surface"": ""skiing"", ""span"": [5, 50, 56]}]}"
fdt__241___2,fdt__241___2--0,"[""Are you a Harry Potter fan? My younger daughter loved the books and movies."", ""You mean the fantasy novel series by J. K. Rowling? I can't read, being a bot."", ""I saw a few of the films and enjoyed them. Did Rowling write all the books?"", ""I don't know if she wrote them all, but they have sold over 400 million copies."", ""Wow! I imagine she broke a lot of records with the series.""]",Yes it is the best selling book in history - in 73 languages!,", the books have sold more than 500 million copies worldwide, making them the best-selling book series in history, and have been translated into seventy-three languages.",HALLUCINATION,"{""surface"": ""it"", ""span"": [4, 6]}","{""mentions"": [{""surface"": ""the series"", ""span"": [4, 47, 57]}]}"
fdt__242___1,fdt__242___1--0,"[""American football is so popular but i dont care for it much."", ""Do you know about American football? It is referred to as football in the United States and Canada."", ""Yea since other countries use football for what we call soccer.""]","Yes, it is usually a two team sports played by 11 players","American football, referred to as football in the United States and Canada, and also known as gridiron football or simply gridiron, is a team sport played by two teams of eleven players on a rectangular field with goalposts at each end.",NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [5, 7]}","{""mentions"": [{""surface"": ""American football"", ""span"": [0, 0, 17]}, {""surface"": ""American football"", ""span"": [1, 18, 35]}, {""surface"": ""football"", ""span"": [1, 58, 66]}]}"
fdt__245___4,fdt__245___4--0,"[""I am studying accounting in school. Do you have any interest in the topic?"", ""No interest per se  but I know about it, like how it's measuring, processing, and communicating financial information about a business or corporation."", ""Yes, it is very important in order for businesses to see where their money is going."", ""I see, it is called the \""language of business\"" since it tells financial activities to people like investors and management!"", ""Yes, in order to work for a publicly traded company, most accountant needs to have earned their CPA license as well."", ""Also isn't there several accounting fields too? Such as financial accounting to external auditing and cost accounting."", ""Yes. I am looking to getting into external auditing. I will be working on getting my CPA license after I graduate college."", ""Cool, will you be working with accounting information systems to help with accounting functions and other stuff of that nature?"", ""Yeah most smaller companies use quick books""]","Accounting was founded by Luca Pacioli in 1494, before it was modernized.",The modern field was established by the Italian mathematician Luca Pacioli in 1494.,HALLUCINATION,"{""surface"": ""it"", ""span"": [55, 57]}","{""mentions"": [{""surface"": ""accounting"", ""span"": [0, 14, 24]}]}"
fdt__252___2,fdt__252___2--0,"[""I really love all candy bars."", ""Have you ever been to Dylan's Candy Bar? It's a chain of candy shops in New York, Miami Beach, and a few other places."", ""No never been there. Never tried this candy bar either."", ""I'm not sure if they have an actual candy bar. Dylan's Candy Bar is the name of the candy store chain."", ""I'd definitely like to visit and see what they offer.""]","Dylan Lauren, Ralph Laurens daughter owns it","It is owned by Dylan Lauren, daughter of fashion designer Ralph Lauren.",NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [42, 44]}","{""mentions"": [{""surface"": ""Dylan's Candy Bar"", ""span"": [1, 22, 39]}, {""surface"": ""Dylan's Candy Bar"", ""span"": [3, 47, 64]}]}"
fdt__254___1,fdt__254___1--0,"[""Ive never been a huge fan of popcorn! it always gets stuck in my teeth"", ""I see. Well, did you know that the popcorn puff is 20 to 50 times larger than the original kernel?"", ""That's pretty big. How long has popcorn been around.""]",I love it at the movies.  People have been eating popcorn since at least 3600 bc,"In Mexico, for example, remnants of popcorn have been found that date to around 3600 BC.",HALLUCINATION,"{""surface"": ""it"", ""span"": [7, 9]}","{""mentions"": [{""surface"": ""popcorn"", ""span"": [0, 29, 36]}, {""surface"": ""popcorn"", ""span"": [2, 32, 39]}]}"
