context_id,id,context,claim,evidence_text,response_label,pronoun_info,referent_info
fdr__776___2,fdr__776___2--0,"[""I have long studied in the Veterinary physician field in order to help animals."", ""Nice, I know veterinarians treat diseases and disorders in animals. Do you have a specialty?"", ""Not at the moment. Do you know any tips that might help me?"", ""Well vets practice veterinary medicine and treat diseases for animals."", ""I see, is it for all animals or mostly dogs and cats?""]","All animals really, they even treat disorders and injuries too.","A veterinary physician, usually called a vet, which is shortened from veterinarian (American English, Australian English) or veterinary surgeon (British English), is a professional who practices veterinary medicine by treating diseases, disorders, and injuries in animals.",HALLUCINATION,"{""surface"": ""they"", ""span"": [20, 24]}","{""mentions"": [{""surface"": ""veterinarians"", ""span"": [1, 13, 26]}, {""surface"": ""vets"", ""span"": [3, 5, 9]}]}"
fdr__776___3,fdr__776___3--0,"[""I have long studied in the Veterinary physician field in order to help animals."", ""Nice, I know veterinarians treat diseases and disorders in animals. Do you have a specialty?"", ""Not at the moment. Do you know any tips that might help me?"", ""Well vets practice veterinary medicine and treat diseases for animals."", ""I see, is it for all animals or mostly dogs and cats?"", ""I don't know about all animals, but they are not specifically for dogs and cats. They also treat disorders and injuries, too."", ""I had no idea, what kind of disorders to they treat?""]","Vets will treat any disorder in animals, at least if they can.","A veterinary physician, usually called a vet, which is shortened from veterinarian (American English, Australian English) or veterinary surgeon (British English), is a professional who practices veterinary medicine by treating diseases, disorders, and injuries in animals.",HALLUCINATION,"{""surface"": ""they"", ""span"": [53, 57]}","{""mentions"": [{""surface"": ""veterinarians"", ""span"": [1, 13, 26]}, {""surface"": ""vets"", ""span"": [3, 5, 9]}]}"
fdr__776___4,fdr__776___4--0,"[""I have long studied in the Veterinary physician field in order to help animals."", ""Nice, I know veterinarians treat diseases and disorders in animals. Do you have a specialty?"", ""Not at the moment. Do you know any tips that might help me?"", ""Well vets practice veterinary medicine and treat diseases for animals."", ""I see, is it for all animals or mostly dogs and cats?"", ""I don't know about all animals, but they are not specifically for dogs and cats. They also treat disorders and injuries, too."", ""I had no idea, what kind of disorders to they treat?"", ""I don't know what disorders, specifically. I just know it's disorders in animals. What is your interest?"", ""Oh, OK. I personally want to specialize in dogs only, is this possible?""]",I'm sure vets can specialize but I don't think they will have that in their job title as a veterinary physician.,"A veterinary physician, usually called a vet, which is shortened from veterinarian (American English, Australian English) or veterinary surgeon (British English), is a professional who practices veterinary medicine by treating diseases, disorders, and injuries in animals.",HALLUCINATION,"{""surface"": ""they"", ""span"": [47, 51]}","{""mentions"": [{""surface"": ""veterinarians"", ""span"": [1, 13, 26]}, {""surface"": ""vets"", ""span"": [3, 5, 9]}]}"
fdr__777___1,fdr__777___1--0,"[""hello what do you know about agriculture"", ""I know the study of agriculture is called agricultural science,"", ""how does it tie in , into the us""]","it's a broad term that encompasses, biology, and the sciences that are used in understanding agriculture","Agricultural science is a broad multidisciplinary field of biology that encompasses the parts of exact, natural, economic and social sciences that are used in the practice and understanding of agriculture.",NON-HALLUCINATION,"{""surface"": ""it"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""agricultural science"", ""span"": [1, 42, 62]}]}"
fdr__778___2,fdr__778___2--0,"[""I really love to read. What are your favourite books?"", ""As I am a bot I don't have favorites. But I know some facts about reading. It is a complex process that involver cecoding symbols to derive meaning"", ""Very interesting. What else do you know ?"", ""Well, I know that reading is classified as a cognitive process, a complex one"", ""Got it, My favourite book is Wuthering Heights.""]","It was written by Emily Bronte, if I am not mistaken.",Wuthering Heights is Emily Brontë's only novel.,NON-HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""Wuthering Heights"", ""span"": [4, 29, 46]}]}"
fdr__778___4,fdr__778___4--0,"[""I really love to read. What are your favourite books?"", ""As I am a bot I don't have favorites. But I know some facts about reading. It is a complex process that involver cecoding symbols to derive meaning"", ""Very interesting. What else do you know ?"", ""Well, I know that reading is classified as a cognitive process, a complex one"", ""Got it, My favourite book is Wuthering Heights."", ""It was written by Emily Bronte, if I am not mistaken."", ""That is correct! Her sister was also a famous writer and wrote Jane Eyre."", ""Yeah, and Jane Eyre actually was revolutionary for the fiction art"", ""Yeah, what else Emily Bronte wrote ?""]",I need to read Wuthering Heights.  Thank you for mentioning it.,Wuthering Heights is Emily Brontë's only novel.,HALLUCINATION,"{""surface"": ""it"", ""span"": [60, 62]}","{""mentions"": [{""surface"": ""Wuthering Heights"", ""span"": [4, 29, 46]}]}"
fdr__779___0,fdr__779___0--0,"[""Walmart is the only big box store in my town so it's as if we're forced to go there.""]",I love Walmart! It also owns and operates Sam's Club retail warehouse,It also owns and operates Sam's Club retail warehouses.,HALLUCINATION,"{""surface"": ""It"", ""span"": [16, 18]}","{""mentions"": [{""surface"": ""Walmart"", ""span"": [0, 0, 7]}]}"
fdr__779___1,fdr__779___1--0,"[""Walmart is the only big box store in my town so it's as if we're forced to go there."", ""Oh really!  Did you know it also owns the retail warehouse Sam's Club?"", ""I don't like it too much, I prefer Target. Though Sam's Club is much better with their selection.""]","I know not a lot of people like Walmart it was criticized by many groups and individuals, including labor unions","Walmart has been criticized by groups and individuals, including labor unions and small-town advocates protesting against Walmart policies and business practices and their effects.",HALLUCINATION,"{""surface"": ""it"", ""span"": [40, 42]}","{""mentions"": [{""surface"": ""Walmart"", ""span"": [0, 0, 7]}]}"
fdr__779___4,fdr__779___4--0,"[""Walmart is the only big box store in my town so it's as if we're forced to go there."", ""Oh really!  Did you know it also owns the retail warehouse Sam's Club?"", ""I don't like it too much, I prefer Target. Though Sam's Club is much better with their selection."", ""Think so?  Something else I know about Walmart is that groups and individuals have criticized the company, and protested against their business practices and policies and their effects."", ""They seem to be under fire for not paying enough in wages."", ""Well I don't know about that.  I'm aware they have been criticized about gender and racial discrimination.  Other criticisms include their environmental practices and how they use public subsidies."", ""What about too many hours worked?"", ""I'm not sure.  I do know that they deny wrongdoing.  They say that efficiency brings about their low prices."", ""They do but I suppose any business would do just the same, try to avoid as much negative press as possible.""]",Yes! No matter what Walmart is one of the most popular stores and it has 11703 stores and clubs in 28 countries,"Walmart has 11,703 stores and clubs in 28countries, operating under 59 differentnames.",HALLUCINATION,"{""surface"": ""it"", ""span"": [66, 68]}","{""mentions"": [{""surface"": ""Walmart"", ""span"": [0, 0, 7]}, {""surface"": ""Walmart"", ""span"": [3, 39, 46]}]}"
fdr__780___3,fdr__780___3--0,"[""I like a lot of different flowers, but roses are my favorite."", ""Interesting.They often have sharp prickes in their stems"", ""Some varieties probably are, but I had what I call ''farm roses'' that were nearly impossible to kill when I wanted to take them out of one spot."", ""I see, did you know that rosas can be grown for cover or hedging ?"", ""I had no idea. What else do you know ?"", ""There is a ceremony called the Rosatio to commemorate the dead where roses are placed at burial sites."", ""Interesting. I think I've heard that term before, but never knew about the ceremony.""]",It began from the Roman Empire days as a festival of roses in May.,"In the Roman Empire, Rosalia or Rosaria was a festival of roses celebrated on various dates, primarily in May, but scattered through mid-July.",HALLUCINATION,"{""surface"": ""It"", ""span"": [0, 2]}","{""mentions"": [{""surface"": ""Rosatio"", ""span"": [5, 31, 38]}]}"
fdr__781___0,fdr__781___0--0,"[""Hi, I am worried about my family getting cancer.  Do you know someone who has or had cancer?""]","Yes, I know several people who have had cancer. There are over 100 different types of cancers that can affect people. It is very scary indeed.",Over 100 types of cancers affect humans.,HALLUCINATION,"{""surface"": ""It"", ""span"": [118, 120]}","{""mentions"": [{""surface"": ""cancer"", ""span"": [0, 41, 47]}, {""surface"": ""cancer"", ""span"": [0, 85, 91]}]}"
fdr__785___0,fdr__785___0--0,"[""I love classic movies. Have you seen Gone with the wind?""]","I have! It is an epic historical romance film, adapted from Margaret Mitchell's 1936 novel!","Gone with the Wind is a 1939 American epic historical romance film, adapted from Margaret Mitchell's 1936 novel of the same name.",HALLUCINATION,"{""surface"": ""It"", ""span"": [8, 10]}","{""mentions"": [{""surface"": ""Gone with the wind"", ""span"": [0, 37, 55]}]}"
